Date,Close,High,Low,Open,Volume,"('Close', 'BBIO')","('High', 'BBIO')","('Low', 'BBIO')","('Open', 'BBIO')","('Volume', 'BBIO')"
2024-06-03,28.979999542236328,29.709999084472656,28.200000762939453,28.8799991607666,1577900.0,,,,,
2024-06-04,27.1299991607666,31.434999465942383,26.790000915527344,31.31999969482422,4176200.0,,,,,
2024-06-05,28.0,28.32999992370605,26.850000381469727,27.26000022888184,1567500.0,,,,,
2024-06-06,27.1200008392334,27.950000762939453,26.78499984741211,27.809999465942383,1366200.0,,,,,
2024-06-07,27.049999237060547,27.61000061035156,26.58699989318848,26.71999931335449,1150800.0,,,,,
2024-06-10,27.82999992370605,28.21999931335449,26.530000686645508,26.75,1132200.0,,,,,
2024-06-11,27.479999542236328,27.780000686645508,27.100000381469727,27.5,1484800.0,,,,,
2024-06-12,28.68000030517578,29.165000915527344,27.790000915527344,28.68000030517578,1265600.0,,,,,
2024-06-13,29.0,29.34000015258789,28.420000076293945,28.57999992370605,1334500.0,,,,,
2024-06-14,27.86000061035156,28.549999237060547,27.46999931335449,28.43000030517578,1132000.0,,,,,
2024-06-17,27.229999542236328,28.26000022888184,27.11000061035156,27.790000915527344,1498900.0,,,,,
2024-06-18,27.61000061035156,27.76000022888184,26.229999542236328,27.26000022888184,1376200.0,,,,,
2024-06-20,27.049999237060547,27.59000015258789,26.88999938964844,27.36000061035156,2204700.0,,,,,
2024-06-21,27.36000061035156,27.46999931335449,26.5,26.989999771118164,3619000.0,,,,,
2024-06-24,23.0,24.71999931335449,21.6200008392334,24.280000686645508,13647100.0,,,,,
2024-06-25,23.3799991607666,24.1299991607666,22.38999938964844,23.170000076293945,4171500.0,,,,,
2024-06-26,23.559999465942383,24.399999618530277,23.104999542236328,23.26000022888184,2677000.0,,,,,
2024-06-27,25.200000762939453,25.26000022888184,23.21999931335449,23.549999237060547,3082800.0,,,,,
2024-06-28,25.32999992370605,26.0,24.65999984741211,25.479999542236328,7407600.0,,,,,
2024-07-01,25.200000762939453,26.100000381469727,24.989999771118164,25.5,1582700.0,,,,,
2024-07-02,24.90999984741211,25.709999084472656,24.899999618530277,25.200000762939453,1905300.0,,,,,
2024-07-03,25.0,25.479999542236328,24.709999084472656,25.020000457763672,1017500.0,,,,,
2024-07-05,25.76000022888184,25.93000030517578,24.600000381469727,24.82999992370605,1075600.0,,,,,
2024-07-08,26.13999938964844,26.790000915527344,25.549999237060547,26.1299991607666,1341200.0,,,,,
2024-07-09,25.700000762939453,26.290000915527344,25.450000762939453,26.239999771118164,1232200.0,,,,,
2024-07-10,26.549999237060547,26.57999992370605,25.21999931335449,25.850000381469727,1115600.0,,,,,
2024-07-11,26.88999938964844,27.729999542236328,26.73500061035156,27.65999984741211,1469900.0,,,,,
2024-07-12,27.1200008392334,27.989999771118164,26.46999931335449,27.270000457763672,1628800.0,,,,,
2024-07-15,27.84000015258789,28.18000030517578,26.86000061035156,27.200000762939453,1406600.0,,,,,
2024-07-16,29.25,29.32999992370605,27.96999931335449,28.239999771118164,1734500.0,,,,,
2024-07-17,27.989999771118164,29.489999771118164,27.450000762939453,28.40999984741211,1768800.0,,,,,
2024-07-18,25.93000030517578,28.09000015258789,25.600000381469727,27.959999084472656,2206200.0,,,,,
2024-07-19,26.190000534057617,26.59000015258789,25.8700008392334,26.100000381469727,1021000.0,,,,,
2024-07-22,26.670000076293945,26.850000381469727,25.881999969482425,26.540000915527344,1236300.0,,,,,
2024-07-23,27.489999771118164,27.93000030517578,26.200000762939453,26.229999542236328,1229000.0,,,,,
2024-07-24,26.36000061035156,27.61000061035156,26.31999969482422,27.170000076293945,941500.0,,,,,
2024-07-25,26.700000762939453,27.34000015258789,26.200000762939453,26.43000030517578,1085100.0,,,,,
2024-07-26,27.049999237060547,27.84000015258789,26.61000061035156,27.399999618530277,885900.0,,,,,
2024-07-29,26.270000457763672,27.1200008392334,26.020000457763672,27.07999992370605,819800.0,,,,,
2024-07-30,25.940000534057617,26.59000015258789,25.81999969482422,26.3700008392334,1467900.0,,,,,
2024-07-31,25.950000762939453,27.270000457763672,25.700000762939453,26.06999969482422,1413300.0,,,,,
2024-08-01,26.18000030517578,26.375,25.309999465942383,25.920000076293945,1568900.0,,,,,
2024-08-02,26.18000030517578,26.479999542236328,24.21999931335449,24.44099998474121,1415600.0,,,,,
2024-08-05,25.5,25.75,24.1200008392334,24.149999618530277,1782200.0,,,,,
2024-08-06,24.8700008392334,25.729999542236328,24.7450008392334,25.729999542236328,1695100.0,,,,,
2024-08-07,23.920000076293945,25.450000762939453,23.920000076293945,25.450000762939453,1523600.0,,,,,
2024-08-08,24.479999542236328,24.93000030517578,23.81999969482422,24.01000022888184,1029300.0,,,,,
2024-08-09,24.43000030517578,24.71999931335449,24.049999237060547,24.440000534057617,777000.0,,,,,
2024-08-12,24.059999465942383,24.459999084472656,23.850000381469727,24.43000030517578,864300.0,,,,,
2024-08-13,23.90999984741211,24.32999992370605,23.709999084472656,24.15999984741211,1536400.0,,,,,
2024-08-14,24.25,24.59000015258789,23.399999618530277,23.90999984741211,1862500.0,,,,,
2024-08-15,24.959999084472656,25.190000534057617,24.229999542236328,24.84000015258789,984000.0,,,,,
2024-08-16,24.399999618530277,25.059999465942383,24.31999969482422,24.82999992370605,1073200.0,,,,,
2024-08-19,25.170000076293945,25.299999237060547,23.82999992370605,24.299999237060547,1382000.0,,,,,
2024-08-20,25.65999984741211,25.850000381469727,24.899999618530277,24.899999618530277,999600.0,,,,,
2024-08-21,25.559999465942383,26.0,24.82999992370605,25.600000381469727,1519100.0,,,,,
2024-08-22,24.88999938964844,25.799999237060547,24.850000381469727,25.75,752300.0,,,,,
2024-08-23,25.309999465942383,25.670000076293945,24.6299991607666,25.049999237060547,911700.0,,,,,
2024-08-26,25.899999618530277,26.26000022888184,25.334999084472656,25.559999465942383,820200.0,,,,,
2024-08-27,24.979999542236328,26.170000076293945,24.82999992370605,25.88999938964844,1192500.0,,,,,
2024-08-28,24.899999618530277,25.309999465942383,24.780000686645508,24.96999931335449,1507600.0,,,,,
2024-08-29,24.6200008392334,25.57999992370605,24.520000457763672,25.100000381469727,2003300.0,,,,,
2024-08-30,27.850000381469727,28.26000022888184,25.850000381469727,26.0,9112100.0,,,,,
2024-09-03,28.739999771118164,30.950000762939453,27.799999237060547,28.299999237060547,6265900.0,,,,,
2024-09-04,30.670000076293945,30.770000457763672,28.690000534057617,28.96999931335449,3404700.0,,,,,
2024-09-05,31.299999237060547,32.060001373291016,30.459999084472656,30.959999084472656,3502300.0,,,,,
2024-09-06,30.700000762939453,32.04999923706055,29.71999931335449,31.3799991607666,2202200.0,,,,,
2024-09-09,30.700000762939453,31.13999938964844,30.020000457763672,30.809999465942383,1757100.0,,,,,
2024-09-10,29.989999771118164,30.8700008392334,29.600000381469727,30.850000381469727,1421300.0,,,,,
2024-09-11,27.989999771118164,29.520000457763672,27.88999938964844,29.1299991607666,2737400.0,,,,,
2024-09-12,26.950000762939453,28.1299991607666,26.920000076293945,27.809999465942383,2032500.0,,,,,
2024-09-13,26.18000030517578,27.315000534057617,25.920000076293945,27.11000061035156,4583900.0,,,,,
2024-09-16,26.190000534057617,26.940000534057617,25.920000076293945,26.06999969482422,2226300.0,,,,,
2024-09-17,26.729999542236328,27.68000030517578,26.25,26.950000762939453,3946300.0,,,,,
2024-09-18,25.959999084472656,26.834999084472656,25.799999237060547,26.440000534057617,1657500.0,,,,,
2024-09-19,26.82999992370605,27.440000534057617,26.21999931335449,26.459999084472656,2050100.0,,,,,
2024-09-20,26.739999771118164,27.030000686645508,26.149999618530277,26.82999992370605,2331900.0,,,,,
2024-09-23,25.399999618530277,26.725000381469727,25.34000015258789,26.600000381469727,1740400.0,,,,,
2024-09-24,24.86000061035156,25.684999465942383,23.86000061035156,25.46999931335449,4031300.0,,,,,
2024-09-25,24.51000022888184,24.989999771118164,24.229999542236328,24.790000915527344,1334300.0,,,,,
2024-09-26,24.479999542236328,24.8799991607666,24.170000076293945,24.729999542236328,1969400.0,,,,,
2024-09-27,24.940000534057617,25.440000534057617,24.43000030517578,24.93000030517578,1836700.0,,,,,
2024-09-30,25.459999084472656,26.149999618530277,24.790000915527344,24.790000915527344,1594600.0,,,,,
2024-10-01,24.799999237060547,25.790000915527344,24.43000030517578,25.440000534057617,2014500.0,,,,,
2024-10-02,25.07999992370605,25.34000015258789,24.290000915527344,24.65999984741211,1661300.0,,,,,
2024-10-03,25.6299991607666,25.795000076293945,24.299999237060547,24.780000686645508,2359400.0,,,,,
2024-10-04,25.229999542236328,26.049999237060547,25.1200008392334,25.809999465942383,1428600.0,,,,,
2024-10-07,24.84000015258789,25.540000915527344,24.690000534057617,25.09000015258789,1305400.0,,,,,
2024-10-08,24.729999542236328,25.13999938964844,24.559999465942383,24.770000457763672,1337400.0,,,,,
2024-10-09,23.3799991607666,24.875,23.325000762939453,24.68000030517578,2636000.0,,,,,
2024-10-10,24.959999084472656,25.049999237060547,22.75,23.100000381469727,2341700.0,,,,,
2024-10-11,25.899999618530277,25.90999984741211,24.60400009155273,24.959999084472656,1659600.0,,,,,
2024-10-14,25.780000686645508,26.459999084472656,25.684999465942383,25.690000534057617,1743200.0,,,,,
2024-10-15,25.3799991607666,26.239999771118164,25.15999984741211,25.799999237060547,2295500.0,,,,,
2024-10-16,26.34000015258789,26.780000686645508,25.6200008392334,25.6200008392334,1837700.0,,,,,
2024-10-17,26.190000534057617,26.40999984741211,25.86000061035156,26.01000022888184,998600.0,,,,,
2024-10-18,26.020000457763672,26.65999984741211,25.88500022888184,26.209999084472656,1052600.0,,,,,
2024-10-21,25.15999984741211,26.100000381469727,25.020000457763672,25.709999084472656,1377700.0,,,,,
2024-10-22,24.940000534057617,25.209999084472656,24.76000022888184,25.020000457763672,848300.0,,,,,
2024-10-23,24.450000762939453,25.190000534057617,24.200000762939453,24.93000030517578,1039000.0,,,,,
2024-10-24,24.170000076293945,24.809999465942383,24.1200008392334,24.559999465942383,1675600.0,,,,,
2024-10-25,23.84000015258789,24.899999618530277,23.76000022888184,24.170000076293945,1272500.0,,,,,
2024-10-28,24.440000534057617,24.850000381469727,23.915000915527344,24.06999969482422,1723100.0,,,,,
2024-10-29,24.5,24.68000030517578,24.1200008392334,24.170000076293945,1132400.0,,,,,
2024-10-30,23.790000915527344,24.674999237060547,23.774999618530277,24.229999542236328,1098500.0,,,,,
2024-10-31,23.40999984741211,24.530000686645508,23.38999938964844,23.799999237060547,1316600.0,,,,,
2024-11-01,25.479999542236328,25.63999938964844,23.350000381469727,23.51000022888184,1979600.0,,,,,
2024-11-04,25.200000762939453,25.809999465942383,24.38999938964844,25.0,1256000.0,,,,,
2024-11-05,25.520000457763672,25.549999237060547,24.459999084472656,25.01000022888184,1178300.0,,,,,
2024-11-06,25.61000061035156,26.600000381469727,25.520000457763672,26.3799991607666,1974600.0,,,,,
2024-11-07,25.8799991607666,26.149999618530277,25.34000015258789,25.56999969482422,1250400.0,,,,,
2024-11-08,27.09000015258789,27.270000457763672,25.56999969482422,25.799999237060547,1733100.0,,,,,
2024-11-11,26.1200008392334,27.56999969482422,26.07999992370605,27.51000022888184,2012300.0,,,,,
2024-11-12,24.6200008392334,26.6200008392334,24.09000015258789,26.15999984741211,2425200.0,,,,,
2024-11-13,24.790000915527344,26.0,24.65999984741211,24.920000076293945,1834300.0,,,,,
2024-11-14,24.11000061035156,25.790000915527344,24.0,24.790000915527344,1925500.0,,,,,
2024-11-15,23.71999931335449,24.299999237060547,22.920000076293945,24.299999237060547,2781600.0,,,,,
2024-11-18,22.350000381469727,24.25,22.100000381469727,23.31999969482422,3183900.0,,,,,
2024-11-19,22.540000915527344,22.940000534057617,21.71999931335449,22.26499938964844,2148600.0,,,,,
2024-11-20,23.040000915527344,23.15999984741211,22.049999237060547,22.420000076293945,1395900.0,,,,,
2024-11-21,23.239999771118164,23.6299991607666,22.81999969482422,23.040000915527344,2069400.0,,,,,
2024-11-22,23.420000076293945,23.649999618530277,22.46999931335449,23.1299991607666,2088400.0,,,,,
2024-11-25,27.190000534057617,30.51000022888184,26.86000061035156,28.809999465942383,14615100.0,,,,,
2024-11-26,26.440000534057617,27.87700080871582,25.520000457763672,26.93000030517578,4317100.0,,,,,
2024-11-27,27.489999771118164,28.200000762939453,26.25,26.530000686645508,2491800.0,,,,,
2024-11-29,27.09000015258789,28.040000915527344,27.07999992370605,27.84000015258789,1120500.0,,,,,
2024-12-02,26.600000381469727,27.170000076293945,26.149999618530277,26.86000061035156,1347100.0,,,,,
2024-12-03,26.57999992370605,27.07999992370605,26.31999969482422,26.420000076293945,1777800.0,,,,,
2024-12-04,27.100000381469727,27.799999237060547,26.299999237060547,26.420000076293945,1652900.0,,,,,
2024-12-05,26.65999984741211,27.22800064086914,26.36000061035156,26.86000061035156,1155400.0,,,,,
2024-12-06,28.790000915527344,29.299999237060547,26.549999237060547,26.959999084472656,2922700.0,,,,,
2024-12-09,29.5,29.540000915527344,28.36000061035156,28.63999938964844,1600400.0,,,,,
2024-12-10,29.040000915527344,29.989999771118164,28.61000061035156,29.65999984741211,1556700.0,,,,,
2024-12-11,28.979999542236328,29.70499992370605,28.940000534057617,29.309999465942383,1251300.0,,,,,
2024-12-12,27.670000076293945,29.170000076293945,27.450000762939453,28.729999542236328,1851600.0,,,,,
2024-12-13,27.489999771118164,28.280000686645508,27.0,27.68000030517578,1482600.0,,,,,
2024-12-16,27.709999084472656,28.18000030517578,27.420000076293945,27.690000534057617,1869100.0,,,,,
2024-12-17,27.81999969482422,27.975000381469727,27.170000076293945,27.43000030517578,1526300.0,,,,,
2024-12-18,25.979999542236328,28.149999618530277,25.51000022888184,27.8799991607666,2746800.0,,,,,
2024-12-19,26.209999084472656,26.604999542236328,25.34000015258789,26.07999992370605,2465200.0,,,,,
2024-12-20,26.489999771118164,26.899999618530277,26.020000457763672,26.040000915527344,4196300.0,,,,,
2024-12-23,27.770000457763672,27.790000915527344,26.549999237060547,26.75,1475400.0,,,,,
2024-12-24,28.530000686645508,28.584999084472656,27.559999465942383,27.76000022888184,939000.0,,,,,
2024-12-26,28.38999938964844,28.84000015258789,27.780000686645508,28.18000030517578,1025100.0,,,,,
2024-12-27,27.989999771118164,28.81999969482422,27.600000381469727,28.170000076293945,1250900.0,,,,,
2024-12-30,27.31999969482422,27.989999771118164,27.229999542236328,27.899999618530277,1086800.0,,,,,
2024-12-31,27.440000534057617,27.88999938964844,27.31999969482422,27.5,881600.0,,,,,
2025-01-02,28.200000762939453,29.0,27.530000686645508,27.790000915527344,1396500.0,,,,,
2025-01-03,28.1200008392334,28.559999465942383,27.790000915527344,28.15999984741211,1281700.0,,,,,
2025-01-06,28.26000022888184,28.440000534057617,27.86000061035156,28.11000061035156,1330000.0,,,,,
2025-01-07,28.850000381469727,28.965999603271484,28.170000076293945,28.38999938964844,1461500.0,,,,,
2025-01-08,29.450000762939453,29.5,28.25,28.65999984741211,1661900.0,,,,,
2025-01-10,29.07999992370605,29.68000030517578,28.44499969482422,28.6299991607666,2053800.0,,,,,
2025-01-13,33.72999954223633,34.25,28.100000381469727,28.979999542236328,10113400.0,,,,,
2025-01-14,35.60499954223633,36.16999816894531,33.54999923706055,33.72999954223633,7638500.0,,,,,
2025-01-15,35.0,36.2400016784668,34.560001373291016,35.75,4127700.0,,,,,
2025-01-16,34.11000061035156,35.20000076293945,33.72999954223633,35.189998626708984,2841800.0,,,,,
2025-01-17,33.790000915527344,34.900001525878906,33.7599983215332,34.5,2877200.0,,,,,
2025-01-21,36.08000183105469,36.29499816894531,34.0099983215332,34.0099983215332,3739400.0,,,,,
2025-01-22,35.84000015258789,36.720001220703125,35.310001373291016,36.130001068115234,1827700.0,,,,,
2025-01-23,37.09000015258789,37.47999954223633,35.310001373291016,35.540000915527344,1402900.0,,,,,
2025-01-24,37.59000015258789,37.61000061035156,36.400001525878906,36.880001068115234,1730100.0,,,,,
2025-01-27,36.66999816894531,37.755001068115234,36.25,37.5,1568000.0,,,,,
2025-01-28,36.310001373291016,36.75,35.7400016784668,36.709999084472656,2763100.0,,,,,
2025-01-29,36.459999084472656,36.8849983215332,35.79999923706055,36.22999954223633,3128700.0,,,,,
2025-01-30,35.970001220703125,36.9900016784668,35.415000915527344,36.41999816894531,2246500.0,,,,,
2025-01-31,34.209999084472656,36.5,34.0,35.83000183105469,3032000.0,,,,,
2025-02-03,31.030000686645508,33.79999923706055,31.0,33.72999954223633,5112400.0,,,,,
2025-02-04,32.97999954223633,33.15999984741211,30.84000015258789,31.18000030517578,3109800.0,,,,,
2025-02-05,33.540000915527344,34.20000076293945,32.65999984741211,33.13999938964844,2374900.0,,,,,
2025-02-06,32.70000076293945,33.939998626708984,32.59000015258789,33.83000183105469,1742800.0,,,,,
2025-02-07,31.850000381469727,32.849998474121094,31.76000022888184,32.54999923706055,1527200.0,,,,,
2025-02-10,31.76000022888184,32.9900016784668,31.68000030517578,31.920000076293945,1681700.0,,,,,
2025-02-11,31.1200008392334,32.10599899291992,31.020000457763672,31.559999465942383,1645100.0,,,,,
2025-02-12,31.950000762939453,32.0099983215332,30.5,30.5,1285300.0,,,,,
2025-02-13,31.559999465942383,32.63999938964844,31.21999931335449,32.290000915527344,1726200.0,,,,,
2025-02-14,34.900001525878906,34.9900016784668,31.6299991607666,31.6299991607666,3374700.0,,,,,
2025-02-18,35.4900016784668,36.06999969482422,33.86000061035156,35.0,4000800.0,,,,,
2025-02-19,36.290000915527344,36.59000015258789,35.40999984741211,35.40999984741211,4166200.0,,,,,
2025-02-20,36.80500030517578,39.470001220703125,35.36000061035156,39.400001525878906,7245700.0,,,,,
2025-02-21,36.84999847412109,38.04999923706055,36.3849983215332,37.93999862670898,2508900.0,,,,,
2025-02-24,36.25,37.5,35.529998779296875,36.77999877929688,1752400.0,,,,,
2025-02-25,34.349998474121094,35.459999084472656,32.5,34.18000030517578,6773700.0,,,,,
2025-02-26,33.45000076293945,35.005001068115234,33.040000915527344,34.72999954223633,8933700.0,,,,,
2025-02-27,34.25,35.02000045776367,33.36000061035156,33.45000076293945,4057800.0,,,,,
2025-02-28,34.900001525878906,34.98500061035156,33.45000076293945,33.79999923706055,2514500.0,,,,,
2025-03-03,33.0099983215332,35.0,32.31999969482422,34.540000915527344,3283400.0,,,,,
2025-03-04,33.540000915527344,33.91999816894531,31.690000534057617,32.720001220703125,2988900.0,,,,,
2025-03-05,34.970001220703125,35.20000076293945,33.56999969482422,33.77000045776367,2390700.0,,,,,
2025-03-06,32.22999954223633,33.45000076293945,31.690000534057617,32.5,5744600.0,,,,,
2025-03-07,31.56999969482422,32.63999938964844,31.21999931335449,32.119998931884766,3266200.0,,,,,
2025-03-10,31.399999618530277,31.690000534057617,30.545000076293945,31.25,3430100.0,,,,,
2025-03-11,32.34000015258789,32.654998779296875,31.34000015258789,31.3799991607666,3342000.0,,,,,
2025-03-12,32.59000015258789,33.189998626708984,32.38999938964844,32.38999938964844,2931800.0,,,,,
